snp,dCA,dCA_l,dSE,dSE_l,dCASE,dCASE_l,dCON,dCON_l,block,o,CASE_eff,CA_eff,SE_eff,dCON_o,I,S3,I_l
NC_035780.1_27851427,0.0982680181310318,0.501243196605788,0.0904665853582262,0.465184276868139,0.150135897123849,0.730649296021383,0.0296661193212917,0.164196625855497,B10,1,0.120469777802557,0.0686018988097401,0.0608004660369345,0.0296661193212917,-0.00893258704411737,-0.0385987063654091,-0.0715815515970475
NC_035780.1_27851446,0.0279454858245365,0.14773532267438,0.12394897218697,0.594799302398455,0.146596010611162,0.69145499328665,-0.0209542247888316,-0.118676589447141,B10,1,0.167550235399994,0.0488997106133681,0.144903196975802,-0.0209542247888316,-0.0262526721891761,-0.00529844740034455,-0.169756221233327
NC_035780.1_27854732,0.036053368245149,0.222082699599725,0.0792007078287566,0.456397547668034,0.187724390305035,0.958824414433861,0.050506361898767,0.303773008119495,B10,1,0.137218028406269,-0.0144529936536179,0.0286943459299897,0.050506361898767,0.122976676129897,0.0724703142311298,0.584117175285596
NC_035780.1_2919366,0.021828439189064,1.14163435189508,0.0293200663349917,1.35735452942208,0.0651555587073085,2.03623971818933,0.0259988717709306,1.26699866221697,B10,1,0.0391566869363779,-0.00417043258186658,0.00332119456406111,0.0259988717709306,0.0400059249541834,0.0140070531832528,0.804249499089138
NC_035780.1_29904291,0.0221960153773096,0.827060594115383,0.0771800569425232,1.74843052131202,0.119731411830955,2.16621819546113,0.0247569951963331,0.891536242521381,B10,1,0.0949744166346215,-0.00256097981902354,0.05242306174619,0.0247569951963331,0.045112334707455,0.0203553395111219,0.482263322555105
NC_035780.1_30519224,0.177552688401745,0.727535308421093,0.137535014005602,0.567278296326585,0.16239638497703,0.666754012729662,0.101752414252414,0.423716131569407,B10,1,0.0606439707246158,0.0758002741493308,0.0357825997531879,0.101752414252414,-0.0509389031779029,-0.152691317430317,-0.204343460448609
NC_035780.1_30691871,-0.10912023548412,-0.44254319696087,-0.102383829876036,-0.414472379428724,-0.158558561102592,-0.654441991370354,-0.121703089838086,-0.495425516303651,B10,-1,0.0368554712645067,-0.0125828543539659,-0.0193192599620493,0.121703089838086,0.0687575855805219,-0.0529455042575638,0.29285193128441
NC_035780.1_30691886,0.107714621429096,0.476485093408413,0.0889548068972226,0.397918073992441,0.158569245279936,0.684285106947945,0.0852570593604571,0.382269964246848,B10,1,0.0733121859194788,0.0224575620686389,0.00369774753676549,0.0852570593604571,0.0471568763140744,-0.0381001830463827,0.19215190379394
NC_035780.1_30691894,0.00344142881413524,0.322017242444669,0.0285122151802115,1.44209363354924,0.0810250781742624,2.37092842703692,0.00606722772723071,0.513759406255847,B10,1,0.0749578504470317,-0.00262579891309548,0.0224449874529807,0.00606722772723071,0.0551386619071464,0.0490714341799157,1.12057695729886
NC_035780.1_30850154,-0.151029992058773,-0.662740900736909,-0.211700341731681,-0.983795750889287,-0.1753323692104,-0.785372767159831,-0.0641483831066449,-0.266923713133647,B10,-1,0.111183986103755,0.0868816089521286,0.147551958625036,0.0641483831066449,-0.123249581473409,-0.187397964580054,-0.594240171332718
NC_035780.1_31246565,0.0608770694977591,0.268008621341937,0.0962696462696462,0.415752483893319,0.174597930321503,0.732270032528954,0.0950332249921853,0.410661287271601,B10,1,0.0795647053293176,-0.0341561554944262,0.00123642127746093,0.0950332249921853,0.112484439546283,0.0174512145540976,0.459170214565299
NC_035780.1_31273658,-0.0138224914068804,-0.269421595998518,-0.0311208364860803,-0.738692743071954,-0.0462388591172032,-1.444162632634,0.0255526790125633,0.375306320132958,B10,-1,0.0717915381297665,0.0393751704194437,0.0566735154986436,-0.0255526790125633,-0.0242571477883208,0.00129553122424247,0.0607419734305665
NC_035780.1_31325492,-0.051160367528654,-0.331644608679181,0.0650896780546017,0.348745622208095,0.167132505175983,0.810543294176292,-0.0470173520589802,-0.302045468320452,B10,1,0.214149857234964,-0.0041430154696738,0.112107030113582,-0.0470173520589802,0.106185842591055,0.153203194650036,0.491396812326925
NC_035780.1_31672604,0.0185623908036682,2.03574501252714,0.0156316648396362,1.88555664015907,0.0225497212339318,2.21060365471237,0.0245107782727482,2.28699299823421,B10,-1,0.00196105703881642,0.00594838746908002,0.00887911343311195,-0.0245107782727482,-0.0128664438633756,0.0116443344093726,-0.576295000260372
NC_035780.1_32273330,0.0312314482544746,0.157337460767852,0.0545766519586741,0.268395972593821,0.19253838186238,0.858116238916596,0.0841415229885057,0.40277081969135,B10,1,0.108396858873874,-0.0529100747340312,-0.0295648710298316,0.0841415229885057,0.190871804637737,0.106730281649231,0.835153625246273
NC_035780.1_32363479,0.015535054849571,0.06254996252697,-0.190298263827676,-0.777952760027187,-0.23962342317181,-1.00032620300688,-0.0112387612387613,-0.0454796780815994,B10,-1,0.228384661933049,-0.0267738160883322,0.179059502588914,0.0112387612387613,0.0760989754324669,0.0648602141937056,0.330403083588261
NC_035780.1_32363950,-0.00221451330842459,-0.0102475635704444,-0.128986409378566,-0.695388891654555,-0.136494748910002,-0.745349033154573,-0.0208278788744289,-0.0980011415151269,B10,-1,0.115666870035573,-0.0186133655660043,0.108158530504137,0.0208278788744289,0.0261217050974396,0.00529382622301064,0.1377137194447
NC_035780.1_32399018,-0.0692618492618493,-0.936576409437422,-0.0601850379791556,-0.762390709436638,-0.0973640569084403,-1.7728900000722,0.0248619210485306,0.216948233036754,B10,-1,0.122225977956971,0.0941237703103799,0.0850469590276862,-0.0248619210485306,-0.0569447513810953,-0.0320828303325646,-0.143025351838616
NC_035780.1_32399475,-0.0645820181592545,-0.380250490215289,-0.0441462061312249,-0.250758718347183,-0.113807275067656,-0.745717904786112,0.0130827915739634,0.0684421377726669,B10,-1,0.126890066641619,0.0776648097332179,0.0572289977051882,-0.0130827915739634,-0.00800374079678659,0.00507905077717677,0.0462665584509729
NC_035780.1_33139683,-0.00546448087431694,-1.70274809157176,0.0883149281224834,2.93566924436538,0.0538240566750902,2.43978621450753,0.0482678228579868,2.33549556093956,B10,1,0.00555623381710338,-0.0537323037323037,0.0400471052644966,0.0482678228579868,0.0192414322849106,-0.0290263905730762,3.54236062265347
NC_035780.1_33460432,0.0625858811768792,4.20016934395137,0.0318400592373195,3.49208269840304,0.116513498207967,4.88088589585306,0.0402029664324746,3.733973724662,B10,1,0.0763105317754924,0.0223829147444046,-0.00836290719515512,0.0402029664324746,0.0622905242262429,0.0220875577937683,0.922607578160653
NC_035780.1_33460446,0.0474838609317881,1.45128359120237,0.0177831334943126,0.782305473163635,0.0914553753932442,2.02885562842795,0.0258541487223658,1.00778870214093,B10,1,0.0656012266708784,0.0216297122094224,-0.00807101522805315,0.0258541487223658,0.0520425296895092,0.0261883809671434,0.803055266202874
NC_035780.1_33525853,0.0200551615445233,0.0806560761643581,-0.127855247888544,-0.514893475118344,-0.146171687267578,-0.590663076561178,0.0761397499903247,0.305233021829269,B10,-1,0.222311437257902,0.0560845884458014,0.203994997878869,-0.0761397499903247,-0.037768149066768,0.0383716009235568,-0.148807344222078
NC_035780.1_33922584,0.0514773259444536,0.206096322086829,-0.110533106481769,-0.445282375658566,-0.168515691423942,-0.689668163160559,0.0443781865014742,0.177654820170432,B10,-1,0.212893877925416,-0.00709913944297946,0.154911292983243,-0.0443781865014742,0.0650817243851527,0.109459910886627,0.27282728941839
NC_035780.1_33923386,0.022109468554978,0.591263671015908,0.0360520813151503,0.847720968911562,0.0953603794729319,1.56201013508273,-0.0102249504124443,-0.447207538264393,B10,1,0.105585329885376,0.0323344189674224,0.0462770317275946,-0.0102249504124443,0.0269738791903593,0.0371988296028036,-0.324182043109136
NC_035780.1_3673218,-0.0104026468024663,-0.0549671813891133,0.0804405994494433,0.38555585070983,0.161945995318142,0.732534333743503,-0.00969752936753526,-0.0511936584712216,B10,1,0.171643524685678,-0.000705117434931013,0.0901381288169785,-0.00969752936753526,0.0822105133036302,0.0919080426711655,0.350752005951564
NC_035780.1_37363574,-0.0847600679793996,-0.380561101060608,-0.0787041092986339,-0.351622579450492,-0.20986302670283,-1.0953121216624,-0.00486923915010262,-0.02072107260217,B10,-1,0.204993787552727,0.079890828829297,0.0738348701485313,0.00486923915010262,0.051268088574899,0.0463988494247964,0.383849513753473
NC_035780.1_38284214,-0.0265368709579484,-0.203876998891567,-0.0698024995438788,-0.619675375724582,-0.0809073722510819,-0.752584813187825,-0.0168005463789414,-0.125683678249243,B10,-1,0.0641068258721406,0.00973632457900703,0.0530019531649375,0.0168005463789414,0.00136854812819606,-0.0154319982507453,0.0547161168209189
NC_035780.1_39347026,-0.0228575236572038,-0.739401203375076,0.0451922505118468,0.746927778419139,0.114118656594886,1.3947616250064,0.00705222961320522,0.153856656285961,B10,1,0.107066426981681,-0.029909753270409,0.0381400208986416,0.00705222961320522,0.0988361593534487,0.0917839297402434,1.5410917062483
NC_035780.1_39816950,0.00231850332814601,0.0131792999543303,-0.0588953648092674,-0.374275860607438,-0.0953804721309039,-0.66240443539962,-0.0329109951719321,-0.198559227147042,B10,-1,0.0624694769589719,-0.0352294985000781,0.0259843696373354,0.0329109951719321,0.0717146058217146,0.0388036106497826,0.499867101893554
NC_035780.1_416630,0.0405912471067463,0.203870134787634,0.141447177019448,0.65213727663006,0.258305399537364,1.12571229189128,0.0619661654291199,0.304554056552535,B10,1,0.196339234108244,-0.0213749183223736,0.0794810115903282,0.0619661654291199,0.13823314084029,0.0762669754111697,0.574258937026126
NC_035780.1_41731535,0.00209257881051481,0.10580416595436,0.00386600193600082,0.18777414184858,0.0480684145645992,1.30562873656296,0.0232269512763594,0.818064572747213,B10,1,0.0248414632882398,-0.0211343724658446,-0.0193609493403586,0.0232269512763594,0.065336785094443,0.0421098338180836,1.83011500150724
NC_035780.1_42733221,0.0457264895356091,0.611140491243429,0.0868233078127643,0.984653915004697,0.0767209619690889,0.901954837147389,0.00820780266643687,0.135525425784981,B10,1,0.068513159302652,0.0375186868691722,0.0786155051463274,0.00820780266643687,-0.0476210327128476,-0.0558288353792845,-0.558314143315756
NC_035780.1_43048576,0.0494111567325565,0.203624736492625,0.15343410389053,0.621326228847289,0.173462712013817,0.70241168919906,0.00592987471567086,0.0248380314818209,B10,1,0.167532837298146,0.0434812820168857,0.14750422917486,0.00592987471567086,-0.0234526738935989,-0.0293825486092698,-0.0977012446590321
NC_035780.1_46684551,-0.0313907737925529,-0.24887477978866,0.0255163753458584,0.175356890381881,0.131752580578872,0.760361260049688,0.00868667245549229,0.0619637747327799,B10,1,0.123065908123379,-0.0400774462480452,0.0168297028903661,0.00868667245549229,0.146313651481058,0.137626979025566,0.895842924189246
NC_035780.1_46792233,0.0590721040189125,0.859443290893145,0.233234126984127,2.03874380433386,0.197039072039072,1.8521230724669,-0.0239197530864197,-0.702229895134265,B10,1,0.220958825125492,0.0829918571053323,0.257153880070547,-0.0239197530864197,-0.119186912050387,-0.0952671589639675,-1.74829391789437
NC_035780.1_47055026,-0.0319037794232299,-0.24346333482385,0.0639806429114838,0.397241269683264,0.156343766244756,0.85678721802036,0.0158723464255104,0.107803280640588,B10,1,0.140471419819246,-0.0477761258487404,0.0481082964859733,0.0158723464255104,0.140139249182013,0.124266902756503,0.810812563801534
NC_035780.1_47116571,0.0526899349072185,0.212016731770048,0.0316880442813367,0.127869324682508,-0.169140668465384,-0.684638519323753,0.168562491673026,0.68221436369677,B10,-1,0.337703160138409,0.115872556765807,0.136874447391689,-0.168562491673026,0.0849561559809137,0.253518647653939,0.34231021207954
NC_035780.1_47246171,0.0186753230395777,0.0888711012238226,0.116689042321954,0.516907029582377,0.138205935390571,0.605334160370094,0.0958582753021623,0.429906760272978,B10,1,0.0423476600884086,-0.0771829522625846,0.0208307670197914,0.0958582753021623,0.0986998453312018,0.00284157002903951,0.429462789836872
NC_035780.1_47246176,0.0518848363302628,0.254499144348426,0.145178912556194,0.661749780510588,0.190838439575246,0.848367964313438,0.106249405274717,0.497384277178449,B10,1,0.084589034300529,-0.0543645689444544,0.0389295072814769,0.106249405274717,0.100024095963507,-0.00622530931121068,0.429503316632874
NC_035780.1_47301854,0.000245587745587743,0.0135701856252726,0.0590966957246027,1.50350410712868,0.0857906615155994,1.82913314372323,0.0196806677642915,0.750002762149395,B10,1,0.0661099937513079,-0.0194350800187037,0.0394160279603113,0.0196806677642915,0.0461290458097004,0.0264483780454089,1.06206161311866
NC_035780.1_47304766,0.0232358626589738,0.734059361663802,0.0898007076169751,1.70502624475776,0.0808935230332202,1.61238315777053,0.0344842056672856,0.965929192432645,B10,1,0.0464093173659345,-0.0112483430083119,0.0553165019496895,0.0344842056672856,0.00234115842455695,-0.0321430472427287,0.139226743781614
NC_035780.1_47304864,0.00239063262319076,0.125968620242823,0.0758606739226894,1.72373836619279,0.103367003367003,2.01113971976043,0.0200126262626263,0.762861813175307,B10,1,0.0833543771043771,-0.0176219936394355,0.0558480476600632,0.0200126262626263,0.0451283230837494,0.0251156968211232,0.924294546500116
NC_035780.1_47394431,0.082148152876374,0.329843827790087,-0.128937567903906,-0.518669055081805,-0.171455442116695,-0.694506037262947,0.0176009308685239,0.0711754817605753,B10,-1,0.189056372985219,-0.0645472220078501,0.14653849877243,-0.0176009308685239,0.107065096220639,0.124666027089163,0.434505328210654
NC_035780.1_48529141,0.0622233363042187,0.287420411664007,0.0578226174190607,0.268006075729474,0.138469735720375,0.609437608783331,-0.0218421537894155,-0.109268756275676,B10,1,0.160311889509791,0.0840654900936341,0.0796647712084762,-0.0218421537894155,-0.00341837179231969,0.0184237819970958,-0.055257634885826
NC_035780.1_48531640,0.100935612879942,0.702740174448846,0.0353725750946819,0.284572154724289,0.126002015374865,0.839491858617995,0.0673357461466419,0.501723437069031,B10,1,0.0586662692282229,0.0335998667333,-0.03196317105196,0.0673357461466419,0.0570295735468829,-0.010306172599759,0.353902966513891
NC_035780.1_48998762,-0.0421984251838774,-0.487999810129664,-0.0701412751234506,-0.975517772761295,-0.0691651081566522,-0.954416193687828,6.35449086489048e-07,6.09311127064416e-06,B10,-1,0.0691657436057386,0.0421990606329639,0.0701419105725371,-6.35449086489048e-07,-0.0431752275997624,-0.0431745921506759,-0.509107482314401
NC_035780.1_49947770,0.0320643408878703,1.13839864178094,0.0527187374993498,1.51860901479792,0.113144079254916,2.21745695135094,0.0113898818718096,0.552547253191678,B10,1,0.101754197383106,0.0206744590160607,0.0413288556275402,0.0113898818718096,0.0397508827395055,0.0283610008676959,0.112996547963762
NC_035780.1_49952164,-0.0415306167111656,-0.315934726997986,0.0392232984934936,0.248590623910076,0.214612435736234,1.09515070136428,-0.0199595760554015,-0.143320988629469,B10,1,0.234572011791636,-0.0215710406557641,0.0591828745488951,-0.0199595760554015,0.196960177898505,0.216919753953906,1.01917381582272
NC_035780.1_53792133,-0.0859070014750781,-0.437741309101795,-0.107413504635599,-0.564302842593544,-0.176623125334466,-1.05618724595664,-0.0259535655058043,-0.123432343986469,B10,-1,0.150669559828661,0.0599534359692737,0.0814599391297947,0.0259535655058043,0.00925618472959283,-0.0166973807762115,0.177575438247773
NC_035780.1_54733757,0.023979564542877,0.632743062330151,0.0235365307282105,0.623825761224585,0.109651553496903,1.69340835906814,0.00942140296979006,0.293851123478496,B10,1,0.100230150527113,0.0145581615730869,0.0141151277584204,0.00942140296979006,0.0715568611956056,0.0621354582258156,0.7306906589919
NC_035780.1_54733802,-0.00678781485743511,-0.203953563931467,0.01711833732115,0.390057608825269,0.112121494303955,1.49827413322519,0.00222828288817083,0.0593399976316644,B10,1,0.109893211415785,-0.00901609774560594,0.0148900544329792,0.00222828288817083,0.104019254728411,0.101790971840241,1.37151008596305
NC_035780.1_54843111,0.0473019335445421,1.06005323268056,0.0100141170878914,0.324922186172648,0.058420273705849,1.21142910161753,-0.0161597708195507,-0.92417483654357,B10,1,0.0745800445253997,0.0634617043640929,0.0261738879074421,-0.0161597708195507,-0.0150555477461353,0.00110422307341545,-1.09772115377925
NC_035780.1_55027801,-0.0221664861277066,-0.115435170228782,-0.0890790622729243,-0.51467641899476,-0.15738630647754,-1.06727624713967,-0.102348022939786,-0.60671135597873,B10,-1,0.0550382835377533,-0.0801815368120796,-0.013268960666862,0.102348022939786,0.148488781016695,0.0461407580769087,1.04387601389486
